,fecha,prices_bitcoin,market_caps_bitcoin,total_volumes_bitcoin,prices_ethereum,market_caps_ethereum,total_volumes_ethereum,prices_binancecoin,market_caps_binancecoin,total_volumes_binancecoin,prices_cardano,market_caps_cardano,total_volumes_cardano,prices_dogecoin,market_caps_dogecoin,total_volumes_dogecoin,prices_solana,market_caps_solana,total_volumes_solana,prices_polkadot,market_caps_polkadot,total_volumes_polkadot,prices_matic-network,market_caps_matic-network,total_volumes_matic-network,prices_litecoin,market_caps_litecoin,total_volumes_litecoin,prices_ripple,market_caps_ripple,total_volumes_ripple
210,2020-07-29,11093.612,204969785090.6761,23642111784.048485,317.539,35553131948.946304,10343143710.27412,19.872,2937168739.556445,207031363.72103673,0.14,4338588502.703453,506618734.70375067,0.003,398101909.3433388,96494494.64299734,1.657,40210662.87394944,11129957.57810826,,,,0.02,75981580.73587966,15459977.99238264,55.218,3596742704.759209,2204843113.2607403,0.243,10884642645.428476,2015964293.046442
211,2020-07-30,11116.307,205200775318.21756,22265381996.186665,334.742,37564052087.124535,10534706857.54779,20.031,2965551533.5553617,199617619.82762265,0.141,4394189964.576714,333709527.12414783,0.003,406372448.37549734,97619245.17013547,1.688,41117076.71814283,5611511.032735667,,,,0.02,76564889.10714987,13961239.575617414,57.082,3720848462.3648853,2755920155.1820974,0.244,11025956249.094622,1678463250.1292753
212,2020-07-31,11325.552,208933774575.1489,22329797905.441616,346.004,38794882275.39032,11638423647.390888,20.694,3060607052.3759594,236980556.8841673,0.139,4329088644.234307,291750874.0171488,0.003,402780720.32567483,87495378.9359398,1.538,37711209.168728195,5087571.122031662,,,,0.02,76294710.36643286,11445887.546167621,58.155,3787764747.1661873,2111828633.3887012,0.259,11629863144.261322,1847648958.4997876
213,2020-08-01,11812.094,217741425308.62857,26198946496.277836,387.942,43411673380.48453,15379516251.5158,21.602,3199992932.004054,277265421.70421046,0.145,4529471957.019714,438971971.08141124,0.004,467039121.4002186,189722236.957982,1.533,37591996.350815535,4748192.135285872,,,,0.021,78568099.104334,15697021.498230793,61.692,4027095204.2527957,2978271123.2711186,0.291,13102382209.080418,3150860709.8492293
214,2020-08-02,11066.306,204126077224.646,27584591853.069736,370.732,41469942047.79405,15202899455.056835,20.908,3086470430.666615,315451499.9332235,0.134,4156096583.6743875,457580728.09997755,0.003,420429350.20995146,134791619.61850625,1.746,42382004.442631856,6698349.656645603,,,,0.02,75058359.30616859,13954050.526558787,56.688,3693744461.261726,3314290251.624648,0.286,12840645689.037197,4493672388.136328
215,2020-08-03,11230.908,207218525401.74573,20583344056.841503,386.247,43272376856.193855,11174150665.410692,21.956,3239321258.8805118,279416796.59802943,0.137,4248409546.871284,312669927.45773226,0.003,425536506.2039436,107337870.1705245,1.8,43879557.43250306,5778334.689310662,,,,0.02,76731329.1347556,11405905.755938767,58.507,3807022171.910899,2112760855.9066691,0.31,13884633781.743803,3166695299.039239
216,2020-08-04,11181.918,206583502227.55646,20527193170.963608,389.383,43787281284.318275,12113993540.45853,22.263,3293276431.1433253,246028383.432916,0.143,4454678918.05434,439624545.4251343,0.004,444138455.13196105,119131130.28675234,1.897,46368816.3139189,5584908.268188476,,,,0.021,77436284.47972868,9368871.599024795,57.533,3750740585.551663,1807830137.65592,0.301,13462388683.522419,2418576841.795307
217,2020-08-05,11719.264,216249264843.70206,22359870185.20913,400.184,44844619093.01642,10578439440.459143,23.258,3438061584.3995376,350188271.6294137,0.143,4435057025.443044,346798168.7821568,0.004,440880176.5649526,118440406.69035825,1.761,43050611.45569475,5569521.620614501,,,,0.022,80720622.75890532,18302333.25738078,58.847,3832937432.848773,1912094679.7644427,0.302,13565668790.998877,1922038117.7264874
218,2020-08-06,11768.128,217128467890.10898,21793317050.968628,394.542,44217734699.095276,11175559421.02824,22.727,3370982469.604111,262793562.791695,0.144,4463508629.805966,362682786.1467749,0.004,446347339.1808217,106062511.95674433,2.202,57169342.30736419,10399801.556090286,,,,0.022,81651632.18546027,16917053.27360192,59.174,3855607230.7220745,2086062050.8559995,0.303,13609846976.87266,1861387417.2002969
219,2020-08-07,11571.488,213579066889.25037,21624736673.079872,379.135,42541561650.30221,12469778424.949451,22.199,3278820417.3771663,334483626.1144872,0.139,4327356442.590802,801492250.0013596,0.003,437682076.25416756,172595668.73889604,2.073,54969359.87215626,7707429.070748664,,,,0.021,80133715.88849097,12961754.76005711,57.063,3722322393.6325197,2470653405.3642793,0.294,13200238136.076149,4636202683.783627
220,2020-08-08,11739.131,216526346494.08014,17286825185.217506,391.478,43821378072.89572,7446547697.815684,22.869,3378074822.8434706,246134097.37599334,0.146,4530579889.769632,404731743.4717907,0.004,440037972.9667947,174507223.34338918,2.473,65401183.62573061,10257501.939669047,,,,0.023,85627199.7874531,18450536.36092956,57.925,3771235366.1232696,1646738418.2638202,0.294,13179779923.53841,1988635774.0523977
221,2020-08-09,11682.851,215621627427.59085,17051550190.814676,389.623,43682388559.8162,5940323179.041791,22.42,3315615444.52618,224819393.0913663,0.145,4508250823.991244,612633435.1084224,0.003,435018819.2540766,156911879.50561026,2.659,71020175.15382175,11357917.296250584,,,,0.023,85197027.2791367,22316147.032925673,56.946,3713202504.888993,1486123526.6629584,0.288,12903150357.63545,1915384481.2994814
222,2020-08-10,11862.938,218920276229.41245,24145919191.344177,395.21,44298575284.664795,12717549263.402819,22.574,3339788962.5250287,241187735.45758697,0.143,4459057584.433129,588680543.9362705,0.003,438993651.5676507,165789779.00046128,3.136,87332088.95472732,22017721.74290488,,,,0.024,90901130.1729618,29025315.692512378,58.214,3797104493.617502,2136575748.7260375,0.294,13205041144.120667,2553724778.5855603
223,2020-08-11,11398.671,210825577055.42203,24448699831.26472,379.175,42639702440.41078,13124713653.81531,21.134,3114747466.7359214,328915622.616668,0.137,4273617992.5690827,832571102.3264793,0.003,426851729.6211937,166589721.13263085,3.265,91851887.99480896,34022534.26369051,,,,0.023,87106390.97540355,43124348.11193884,54.274,3545020217.461514,2503843627.6866684,0.284,12779443008.676954,4975063105.047601
224,2020-08-12,11579.868,213770877597.90494,22803776234.97776,387.501,43436076387.69582,12808587803.77308,21.601,3188863589.722237,270049274.1905097,0.137,4248207279.3764014,412298624.76101035,0.003,435477570.8803847,192483772.67734593,3.741,105458413.8307931,27350570.77388378,,,,0.026,96398036.83021066,28057198.084871896,54.545,3556320968.0669985,2240313837.038385,0.282,12671000194.634298,2427549933.5754943
225,2020-08-13,11817.164,217185020504.78033,24755770184.138535,427.49,47693538253.1255,17422050835.673008,21.761,3215330089.174842,286251052.123591,0.139,4324827540.3320465,429550504.6006851,0.003,436270064.4824798,186884064.62040463,3.734,108874815.26710747,28936940.781297173,,,,0.027,102213441.79539822,59211362.697080314,57.1,3721043286.204346,2574069523.222331,0.294,13198440485.89151,2478119401.7520084
226,2020-08-14,11777.391,216916952670.3025,21650925951.996807,438.763,49022330904.64755,15546677422.815374,23.024,3404939838.3994946,385009628.8177579,0.138,4301596168.154415,458978629.78861475,0.004,448655549.2173153,168616112.53239995,3.417,101662334.18190424,19041477.056082636,,,,0.028,106103448.54355069,32878217.428457495,56.858,3693366310.9064474,2342856335.6926327,0.3,13455250546.009106,2173076304.2160726
227,2020-08-15,11864.906,219049736823.3334,21285690552.515503,432.655,48462771178.61529,10265309385.857273,22.908,3387732401.9469113,283594972.62556607,0.138,4293392018.412791,454859334.04595596,0.004,444957534.8434745,139339381.52154827,3.173,94560197.39791581,13945414.886381749,,,,0.03,112770493.76629633,62309839.45215691,59.946,3911487029.116384,2928499307.7312446,0.299,13435515076.955982,2605016821.8602157
228,2020-08-16,11901.776,219750735622.69547,19209711614.40851,433.432,48635333662.57019,12680404379.026093,23.475,3473865123.87327,284809741.52866864,0.139,4317442465.172292,412928069.04203683,0.004,444060855.2591957,153938645.15000919,3.385,101093049.99744666,10367526.298214646,,,,0.03,112863352.10368286,32303413.66678273,63.752,4159129364.939645,3504667048.359871,0.303,13623503827.413843,2521984969.298177
229,2020-08-17,12272.466,226536103501.8635,25481896190.555748,430.033,48259667903.08671,11697848303.8365,23.526,3476788975.014206,280196303.51109457,0.141,4373590696.612064,550014396.0623504,0.004,453754467.05110127,156313175.62875682,3.103,95117475.85564578,11222688.377130892,,,,0.029,108880664.20163532,52929056.164263606,67.144,4382021886.572505,4023208949.8595133,0.315,14132765558.945097,3420857738.9387383
230,2020-08-18,11949.611,220980135332.21396,24825715158.705486,422.107,47400903599.29812,12062999738.137259,22.974,3397690721.6801467,271410617.3488436,0.137,4251110381.6482053,489748686.65121776,0.004,441006364.9145029,164627570.36583242,3.331,103512572.72250581,29613499.054796744,2.937,0.0,82413981.29681122,0.027,101109111.8683189,33305891.584992845,65.436,4278578439.1378984,3663784454.302389,0.303,13616539460.561516,2727046213.8384895
231,2020-08-19,11733.279,216660276172.5052,23384200655.888924,406.574,45642757811.590775,12854733824.945929,22.308,3302382351.2778296,240981711.80246103,0.129,4031820062.1498275,490727213.1136873,0.003,430662605.5681417,156615204.07672262,2.896,91194729.76245809,15448650.496923096,2.937,0.0,82413981.29681122,0.025,93387821.04482257,32365643.622047596,61.985,4046064926.889311,3275367623.55599,0.29,13039045107.718191,2493335942.2243185
232,2020-08-20,11861.837,219044968220.88754,20353349054.591465,416.47,46754739209.41609,10564357237.821798,23.073,3414255884.599508,253331918.21161318,0.134,4121466418.821199,410697982.498588,0.003,433986248.27594167,173128139.1204306,3.207,101186302.29256418,13595404.010378797,2.899,0.0,49511744.88463916,0.027,100555689.9066899,22158468.474215567,62.879,4108057993.8320065,2803148157.0237627,0.292,13121088346.449871,2370638516.8312345
233,2020-08-21,11515.124,212896669545.7498,23406354443.011192,386.824,43434501400.18814,12518435194.162006,22.095,3260640031.8602395,262582143.53376904,0.123,3804306212.9732656,472861750.9388768,0.003,426368126.7315801,175010652.25451544,2.933,92576368.0854075,12006369.819543839,2.872,0.0,51233752.827103466,0.025,94178529.29907046,31427836.439063977,59.112,3863363752.8612156,2803094220.940219,0.279,12559855812.78279,2286851251.474602
234,2020-08-22,11676.385,215641597239.98148,19572783953.57896,395.885,44454504740.72998,10612983427.483643,22.176,3277780668.5864797,207704017.55741757,0.125,3895011240.501409,436863558.43138355,0.003,433687186.8662086,159336753.3741113,3.022,95149797.26079312,10159244.74494122,4.481,4028277492.3881054,473920951.2911821,0.026,98421781.90327896,19624219.561753295,60.32,3938571502.0642357,2344594618.7100277,0.285,12828364996.706217,2079080814.4632735
235,2020-08-23,11647.928,215347356765.4613,18467219109.184135,390.789,44021875258.788315,9775318835.217514,21.838,3233813725.379268,191951846.5603934,0.122,3785715669.018159,393530785.7774772,0.003,429382341.7311321,137749412.2815627,3.33,104838610.42033501,11705563.476910876,3.966,3630430965.6868463,335685225.4482104,0.025,95409236.89533193,10661072.212880287,60.539,3962884581.344576,2351640514.019611,0.285,12847345400.40493,1854462300.194022
236,2020-08-24,11758.828,217410678530.35837,20061559392.103256,408.269,45914782850.88361,11007565809.594412,22.571,3336417081.5551314,198567502.87549114,0.124,3855071339.437391,406394741.1841569,0.003,427299861.9938455,155243881.13190958,3.34,105025071.74355629,15583655.536926841,4.577,4162344881.7015166,395502571.8989607,0.028,105559169.42394708,26518018.73482229,62.25,4065791711.028731,2481333814.549704,0.289,12990310946.328604,1854683294.3507082
237,2020-08-25,11350.753,209658632328.37,23423332918.936924,383.662,43097616381.47341,12857413913.19107,21.452,3176756104.727373,246965279.2546199,0.113,3504233317.878908,498886621.43977463,0.003,414344678.9573803,156830695.32774574,3.261,103504610.60526419,12533596.20470018,5.494,4910960800.05402,729611892.217292,0.026,97917129.58688271,21324995.386549994,58.506,3821387499.29988,2572102995.882607,0.278,12481198829.120821,2090806113.4462192
238,2020-08-26,11465.003,211778947737.22385,20869928785.800804,385.752,43337732292.52325,10454041361.377256,22.226,3295697167.2175984,265829129.09790176,0.114,3561449684.14301,448522382.0338251,0.003,414322072.14791024,170734081.2197819,3.551,114219136.44905476,22112806.023894925,6.068,5508438431.636099,853376793.3117362,0.027,101354260.40222725,21554527.74653003,58.211,3802533400.96904,2100170962.10289,0.277,12444058389.73597,1722297777.186539
239,2020-08-27,11300.398,208747591910.15524,21595917446.043972,381.838,42903096293.90094,10466849103.532475,23.072,3411961399.9894276,298087776.5902209,0.107,3318730028.135312,445998081.72096795,0.003,402012074.8127915,169144169.74027976,3.431,110491240.21623018,21498130.288651012,5.639,5147685413.841153,995432623.197182,0.026,96856471.16094671,18313345.730522845,55.958,3655777163.408252,2125919901.9150841,0.264,11892725357.024134,2044208784.585677
240,2020-08-28,11519.118,212799723684.94672,19271253870.82992,395.138,44402928843.0099,10196208352.394411,23.065,3413764685.101583,275873858.950788,0.109,3399180375.132592,372495384.20571584,0.003,411882061.83319265,183848935.59504095,4.011,129651597.85797815,26740109.116042912,6.162,5563188700.133332,584978197.1298553,0.027,101246672.33165805,11552718.774963379,57.192,3736806405.410548,2273821635.8204355,0.271,12209429474.405241,1662139152.0528982
241,2020-08-29,11481.482,212114842611.5429,18415439613.538937,399.375,44884412904.61814,9631959320.390598,22.992,3408734637.1192765,224020180.56624666,0.117,3627847118.2657804,361328837.3964716,0.003,413541572.63835317,193821341.12571704,3.972,128816760.88101023,14534080.230702233,6.149,5580674883.763024,407313299.8601509,0.028,104805853.8897475,18503185.491906628,57.076,3729605750.493309,2025496324.2427692,0.274,12327872181.022144,1474071862.2568681
242,2020-08-30,11701.004,216179629567.18042,19909556666.601448,428.296,48092923342.6494,12945668314.960146,23.623,3486695535.7498837,242465281.0725434,0.117,3644289688.9773984,380535420.5953276,0.003,414616017.2494196,176682135.60881442,4.437,144468272.8412078,22083311.984774828,5.902,5350103716.769489,366896197.48982257,0.027,102737882.24521959,15997642.861756328,62.739,4100090584.708784,2649981023.648567,0.282,12698936383.28671,1797744333.9432154
243,2020-08-31,11672.324,215921598551.33038,21077276617.8664,435.693,49098776608.15353,14228693735.746506,23.163,3429200221.899609,226364373.29574117,0.122,3800068624.5751796,462276340.225975,0.003,405652921.3823183,184353787.46588328,4.794,157231078.23530626,19476155.185270272,6.299,5712939724.608923,430398059.7192618,0.027,100757219.5131663,14518132.972764047,60.956,3983740402.535963,2366434812.830789,0.282,12734844410.00787,1713133363.5142736
244,2020-09-01,11895.225,221315690777.34525,25232603061.53493,475.685,54146717970.58548,18804560687.28111,24.667,3678647220.13556,464622720.8644604,0.124,3897283726.8503413,492424473.2869551,0.003,410342291.90593076,188077468.07080895,4.304,144080731.16918826,16073140.847875303,6.23,5693335995.934683,472601408.55368245,0.026,97730121.73933297,18268026.04741732,62.657,4134068888.1339593,2552417863.9096212,0.295,13354060728.872845,2200424987.252293
245,2020-09-02,11418.255,210746091569.71368,26038738388.798878,439.354,49401551509.00041,19315593282.634296,24.646,3644800878.5971384,598973209.7440873,0.115,3592445420.136127,403602179.37055224,0.003,389604298.3621091,119362426.6313002,4.176,137747076.79202124,23121094.981106814,6.159,5597505846.232816,485766767.0734896,0.024,89068305.51251909,23511217.29693434,58.209,3801919382.806389,2445103718.042237,0.275,12382372183.463934,2141694657.2245405
246,2020-09-03,10197.46,188438095255.46017,49411126240.51858,383.692,43135808902.68998,17364384113.17322,20.517,3057090063.010929,610440504.7358899,0.095,2964196395.4695144,447179060.00669384,0.003,351549697.71132225,138600098.46007752,3.514,119105104.96979707,27187766.957454216,5.683,5294708814.664548,630783985.0451007,0.019,72282633.7323144,19712084.832457587,47.388,3098110224.8266554,2301558528.186719,0.245,11065297518.795168,1905179784.3997455
247,2020-09-04,10484.47,194040447575.93134,27623487077.06882,387.904,43627087090.328964,10260946593.268202,20.967,3101433925.4020534,513886862.9835712,0.103,3212415575.1961985,432365099.0404522,0.003,366711396.7095069,141872359.2003525,3.541,118962336.47400291,17857611.36846,5.134,4675680671.656081,676657581.6459368,0.019,73039273.53069113,20356501.58857557,50.588,3307691534.5973773,2557252365.8776436,0.255,11509605205.140549,2213832554.2559366
248,2020-09-05,10177.79,188092098308.3525,56430042198.69171,334.469,37655618254.050865,22254663654.420143,19.407,2870047729.5380454,418830419.4678139,0.09,2813755887.7479177,316776337.67474675,0.003,346063586.9366199,138532132.68538773,2.595,87193154.31518938,25742235.853560265,4.13,3750820473.971468,595268790.8541288,0.018,68226544.13603233,15872237.85103611,47.821,3127141600.3948364,2418206372.9905906,0.237,10673276821.059345,2295524358.51172
